N,DateTime,PozKontS,Longitude,Latitude,RPM,Power,Current,Voltage,Speed,even,odd
2189,8/30/2021 1:44,14,,,820,1684,3829,440,33,1684,
2190,8/30/2021 1:44,14,,,820,1687,3843,439,32,1687,
2191,8/30/2021 1:44,14,,,820,1683,3843,438,32,1683,
2192,8/30/2021 1:44,14,,,824,1685,3858,437,32,1685,
2193,8/30/2021 1:44,14,,,824,1681,3866,435,32,1681,
2194,8/30/2021 1:44,14,,,820,1671,3851,434,32,1671,
2195,8/30/2021 1:44,14,,,820,1685,3884,434,32,1685,
2196,8/30/2021 1:44,14,,,824,1694,3914,433,32,1694,
2197,8/30/2021 1:44,14,,,820,1679,3887,432,31,1679,
2198,8/30/2021 1:44,14,,,820,1684,3908,431,31,1684,
2199,8/30/2021 1:44,14,,,824,1678,3904,430,30,1678,
2200,8/30/2021 1:45,14,,,824,1676,3916,428,31,1676,
2201,8/30/2021 1:45,14,,,820,1679,3925,428,31,1679,
2202,8/30/2021 1:45,14,,,820,1681,3937,427,31,1681,
2203,8/30/2021 1:45,14,,,824,1681,3948,426,31,1681,
2204,8/30/2021 1:45,14,,,820,1679,3951,425,31,1679,
2205,8/30/2021 1:45,14,,,824,1675,3960,423,31,1675,
2206,8/30/2021 1:45,14,,,820,1668,3945,423,30,1668,
2207,8/30/2021 1:45,14,,,820,1377,3014,457,31,1377,
2208,8/30/2021 1:45,14,,,812,1640,3411,481,29,1640,
2209,8/30/2021 1:45,14,,,804,1600,3363,476,30,1600,
2210,8/30/2021 1:45,14,,,816,1705,3523,484,30,1705,
2211,8/30/2021 1:45,14,,,804,1699,3526,482,30,1699,
2212,8/30/2021 1:45,14,,,820,1693,3520,481,30,1693,
2213,8/30/2021 1:45,14,,,820,1702,3540,481,30,1702,
2214,8/30/2021 1:45,14,,,820,1703,3548,480,29,1703,
2215,8/30/2021 1:45,14,,,820,1695,3540,479,29,1695,
2216,8/30/2021 1:45,14,,,820,1692,3549,477,30,1692,
2217,8/30/2021 1:45,14,,,820,1697,3567,476,29,1697,
2218,8/30/2021 1:45,14,,,820,1697,3573,475,29,1697,
2219,8/30/2021 1:45,14,,,824,1696,3579,474,29,1696,
2220,8/30/2021 1:46,14,,,824,1691,3576,473,28,1691,
2221,8/30/2021 1:46,14,,,824,1691,3584,472,29,1691,
2222,8/30/2021 1:46,14,,,824,1698,3599,472,29,1698,
2223,8/30/2021 1:46,14,,,824,1690,3590,471,29,1690,
2224,8/30/2021 1:46,14,,,820,1693,3604,470,29,1693,
2225,8/30/2021 1:46,14,,,820,1699,3608,471,29,1699,
2226,8/30/2021 1:46,14,,,824,1682,3587,469,28,1682,
2227,8/30/2021 1:46,14,,,824,1688,3601,469,29,1688,
2228,8/30/2021 1:46,14,,,824,1683,3598,468,29,1683,
2229,8/30/2021 1:46,14,,,824,1692,3617,468,29,1692,
2230,8/30/2021 1:46,14,,,820,1687,3613,467,29,1687,
2231,8/30/2021 1:46,14,,,820,1696,3632,467,28,1696,
2232,8/30/2021 1:46,14,,,820,1692,3631,466,28,1692,
2233,8/30/2021 1:46,14,,,824,1691,3637,465,28,1691,
2234,8/30/2021 1:46,14,,,824,1628,3540,460,29,1628,
2235,8/30/2021 1:46,14,,,824,1311,3043,431,28,1311,
2236,8/30/2021 1:46,14,,,820,1329,3084,431,28,1329,
2237,8/30/2021 1:46,14,,,816,1321,3081,429,28,1321,
2238,8/30/2021 1:46,14,,,820,1339,3116,430,28,1339,
2239,8/30/2021 1:46,14,,,820,1332,3114,428,27,1332,
2240,8/30/2021 1:47,14,,,820,1343,3138,428,27,1343,
2241,8/30/2021 1:47,14,,,820,1340,3147,426,27,1340,
2242,8/30/2021 1:47,14,,,820,1334,3147,424,27,1334,
2243,8/30/2021 1:47,14,,,820,1337,3154,424,27,1337,
2244,8/30/2021 1:47,14,,,824,1344,3178,423,27,1344,
2245,8/30/2021 1:47,14,,,824,1340,3176,422,27,1340,
2246,8/30/2021 1:47,14,,,824,1346,3199,421,27,1346,
2247,8/30/2021 1:47,14,,,824,1348,3210,420,27,1348,
2248,8/30/2021 1:47,14,,,824,1338,3201,418,26,1338,
2249,8/30/2021 1:47,14,,,824,1342,3219,417,26,1342,
2250,8/30/2021 1:47,14,,,824,1335,3211,416,26,1335,
2251,8/30/2021 1:47,14,,,824,1330,3207,415,27,1330,
2252,8/30/2021 1:47,14,,,824,1333,3220,414,26,1333,
2253,8/30/2021 1:47,14,,,824,1347,3246,415,26,1347,
2254,8/30/2021 1:47,14,,,820,1329,3226,412,27,1329,
2255,8/30/2021 1:47,14,,,824,1333,3237,412,26,1333,
2256,8/30/2021 1:47,14,,,820,1332,3241,411,26,1332,
2257,8/30/2021 1:47,14,,,820,1332,3249,410,26,1332,
2258,8/30/2021 1:47,14,,,824,1335,3258,410,25,1335,
2259,8/30/2021 1:47,14,,,824,1333,3260,409,26,1333,
2260,8/30/2021 1:48,14,,,820,1333,3269,408,26,1333,
2261,8/30/2021 1:48,14,,,824,1334,3279,407,26,1334,
2262,8/30/2021 1:48,14,,,820,1336,3285,407,26,1336,
2263,8/30/2021 1:48,14,,,820,1334,3287,406,25,1334,
2264,8/30/2021 1:48,14,,,824,1341,3305,406,26,1341,
2265,8/30/2021 1:48,14,,,824,1326,3284,404,26,1326,
2266,8/30/2021 1:48,14,,,820,1319,3275,403,26,1319,
2267,8/30/2021 1:48,14,,,820,1342,3316,405,24,1342,
2268,8/30/2021 1:48,14,,,820,1329,3298,403,25,1329,
2269,8/30/2021 1:48,14,,,820,1329,3298,403,25,1329,
2270,8/30/2021 1:48,14,,,820,1333,3308,403,25,1333,
2271,8/30/2021 1:48,14,,,824,1322,3290,402,25,1322,
2272,8/30/2021 1:48,14,,,820,1320,3293,401,25,1320,
2273,8/30/2021 1:48,14,,,820,1327,3302,402,25,1327,
2274,8/30/2021 1:48,14,,,820,1333,3310,403,25,1333,
2275,8/30/2021 1:48,14,,,820,1324,3294,402,26,1324,
2276,8/30/2021 1:48,14,,,824,1332,3307,403,25,1332,
2277,8/30/2021 1:48,14,,,820,1337,3311,404,25,1337,
2278,8/30/2021 1:48,14,,,820,1330,3284,405,25,1330,
2279,8/30/2021 1:48,14,,,820,1345,3307,407,26,1345,
2280,8/30/2021 1:49,14,,,824,1330,3278,406,25,1330,
2281,8/30/2021 1:49,14,,,824,1336,3285,407,26,1336,
2282,8/30/2021 1:49,14,,,824,1329,3266,407,26,1329,
2283,8/30/2021 1:49,14,,,820,1328,3263,407,26,1328,
2284,8/30/2021 1:49,14,,,824,1333,3276,407,26,1333,
2285,8/30/2021 1:49,14,,,824,1323,3260,406,26,1323,
2286,8/30/2021 1:49,14,,,820,1332,3275,407,26,1332,
2287,8/30/2021 1:49,14,,,820,1341,3288,408,25,1341,
2288,8/30/2021 1:49,14,,,824,1339,3284,408,26,1339,
2289,8/30/2021 1:49,14,,,824,1341,3287,408,26,1341,
2290,8/30/2021 1:49,14,,,820,1341,3288,408,26,1341,
2291,8/30/2021 1:49,14,,,820,1334,3270,408,26,1334,
2292,8/30/2021 1:49,14,,,820,1345,3298,408,26,1345,
2293,8/30/2021 1:49,14,,,820,1341,3279,409,26,1341,
2294,8/30/2021 1:49,14,,,820,1337,3269,409,25,1337,
2295,8/30/2021 1:49,14,,,824,1332,3257,409,25,1332,
2296,8/30/2021 1:49,14,,,820,1332,3258,409,26,1332,
2297,8/30/2021 1:49,14,,,820,1335,3257,410,26,1335,
2298,8/30/2021 1:49,14,,,824,1333,3252,410,25,1333,
2299,8/30/2021 1:49,14,,,824,1340,3261,411,24,1340,
2300,8/30/2021 1:50,14,,,820,1345,3266,412,26,1345,
2301,8/30/2021 1:50,14,,,820,1346,3269,412,26,1346,
2302,8/30/2021 1:50,14,,,820,1338,3257,411,26,1338,
2303,8/30/2021 1:50,14,,,820,1334,3247,411,26,1334,
2304,8/30/2021 1:50,14,,,820,1332,3243,411,26,1332,
2305,8/30/2021 1:50,14,,,820,1334,3247,411,24,1334,
2306,8/30/2021 1:50,14,,,820,1324,3231,410,25,1324,
2307,8/30/2021 1:50,14,,,820,1326,3228,411,25,1326,
2308,8/30/2021 1:50,14,,,820,1337,3246,412,26,1337,
2309,8/30/2021 1:50,14,,,820,1336,3244,412,26,1336,
2310,8/30/2021 1:50,14,,,820,1330,3237,411,26,1330,
2311,8/30/2021 1:50,14,,,820,1331,3240,411,26,1331,
2312,8/30/2021 1:50,14,,,820,1328,3241,410,25,1328,
2313,8/30/2021 1:50,14,,,820,1336,3260,410,25,1336,
2314,8/30/2021 1:50,14,,,820,1326,3244,409,26,1326,
2315,8/30/2021 1:50,14,,,824,1328,3255,408,25,1328,
2316,8/30/2021 1:50,14,,,824,1334,3279,407,25,1334,
2317,8/30/2021 1:50,14,,,820,1350,3311,408,25,1350,
2318,8/30/2021 1:50,14,,,820,1331,3287,405,24,1331,
2319,8/30/2021 1:50,14,,,820,1314,3261,403,25,1314,
2320,8/30/2021 1:51,14,,,820,1334,3302,404,25,1334,
2321,8/30/2021 1:51,14,,,820,1336,3301,405,25,1336,
2322,8/30/2021 1:51,14,,,820,1341,3313,405,25,1341,
2323,8/30/2021 1:51,14,,,824,1336,3301,405,25,1336,
2324,8/30/2021 1:51,14,,,824,1336,3299,405,25,1336,
2325,8/30/2021 1:51,14,,,820,1332,3290,405,25,1332,
2326,8/30/2021 1:51,14,,,820,1335,3290,406,25,1335,
2327,8/30/2021 1:51,14,,,820,1333,3285,406,25,1333,
2328,8/30/2021 1:51,14,,,820,1331,3279,406,25,1331,
2329,8/30/2021 1:51,14,,,820,1326,3275,405,26,1326,
2330,8/30/2021 1:51,14,,,820,1325,3273,405,25,1325,
2331,8/30/2021 1:51,14,,,820,1326,3275,405,25,1326,
2332,8/30/2021 1:51,14,,,820,1323,3276,404,24,1323,
2333,8/30/2021 1:51,14,,,820,1324,3270,405,25,1324,
2334,8/30/2021 1:51,14,,,820,1333,3285,406,25,1333,
2335,8/30/2021 1:51,14,,,820,1350,3317,407,25,1350,
2336,8/30/2021 1:51,14,,,820,1333,3285,406,25,1333,
2337,8/30/2021 1:51,14,,,820,1332,3281,406,26,1332,
2338,8/30/2021 1:51,14,,,816,1192,3034,393,25,1192,
2339,8/30/2021 1:51,13,,,780,1148,2967,387,25,,1148
2340,8/30/2021 1:52,13,,,780,1141,2966,385,24,,1141
2341,8/30/2021 1:52,13,,,780,1173,3025,388,25,,1173
2342,8/30/2021 1:52,13,,,788,1169,3023,387,24,,1169
2343,8/30/2021 1:52,13,,,788,1172,3037,386,25,,1172
2344,8/30/2021 1:52,13,,,788,1183,3058,387,24,,1183
2345,8/30/2021 1:52,13,,,788,1165,3034,384,24,,1165
2346,8/30/2021 1:52,13,,,788,1170,3049,384,24,,1170
2347,8/30/2021 1:52,13,,,788,1175,3069,383,25,,1175
2348,8/30/2021 1:52,13,,,788,1175,3069,383,23,,1175
2349,8/30/2021 1:52,13,,,788,1169,3061,382,23,,1169
2350,8/30/2021 1:52,13,,,788,1171,3067,382,25,,1171
2351,8/30/2021 1:52,13,,,788,1159,3052,380,22,,1159
2352,8/30/2021 1:52,13,,,788,1176,3087,381,24,,1176
2353,8/30/2021 1:52,13,,,788,1171,3076,381,25,,1171
2354,8/30/2021 1:52,13,,,788,1163,3063,380,24,,1163
2355,8/30/2021 1:52,13,,,788,1175,3085,381,24,,1175
2356,8/30/2021 1:52,13,,,788,1170,3079,380,22,,1170
2357,8/30/2021 1:52,13,,,788,1162,3066,379,24,,1162
2358,8/30/2021 1:52,13,,,788,1170,3079,380,24,,1170
2359,8/30/2021 1:52,13,,,788,1171,3084,380,24,,1171
2360,8/30/2021 1:53,13,,,788,1163,3070,379,22,,1163
2361,8/30/2021 1:53,13,,,788,1174,3090,380,24,,1174
2362,8/30/2021 1:53,13,,,788,1170,3079,380,22,,1170
2363,8/30/2021 1:53,13,,,788,1168,3076,380,19,,1168
2364,8/30/2021 1:53,13,,,788,1158,3064,378,21,,1158
2365,8/30/2021 1:53,13,,,788,1171,3082,380,24,,1171
2366,8/30/2021 1:53,13,,,788,1173,3088,380,24,,1173
2367,8/30/2021 1:53,13,,,788,1185,3111,381,21,,1185
2368,8/30/2021 1:53,13,,,788,1178,3094,381,23,,1178
2369,8/30/2021 1:53,13,,,788,1161,3057,380,24,,1161
2370,8/30/2021 1:53,13,,,788,1174,3082,381,25,,1174
2371,8/30/2021 1:53,13,,,788,1184,3102,382,24,,1184
2372,8/30/2021 1:53,13,,,788,1170,3073,381,24,,1170
2373,8/30/2021 1:53,13,,,788,1170,3072,381,22,,1170
2374,8/30/2021 1:53,13,,,788,1162,3050,381,24,,1162
2375,8/30/2021 1:53,13,,,788,1159,3044,381,24,,1159
2376,8/30/2021 1:53,13,,,788,1170,3064,382,25,,1170
2377,8/30/2021 1:53,13,,,788,1158,3041,381,25,,1158
2378,8/30/2021 1:53,13,,,788,1151,3022,381,24,,1151
2379,8/30/2021 1:53,13,,,788,1165,3044,383,24,,1165
2380,8/30/2021 1:54,13,,,788,1165,3034,384,25,,1165
2381,8/30/2021 1:54,13,,,788,1181,3060,386,25,,1181
2382,8/30/2021 1:54,13,,,788,1176,3041,387,22,,1176
2383,8/30/2021 1:54,13,,,788,1171,3020,388,24,,1171
2384,8/30/2021 1:54,13,,,788,1158,2994,387,24,,1158
2385,8/30/2021 1:54,13,,,788,1171,3003,390,25,,1171
2386,8/30/2021 1:54,13,,,788,1188,3023,393,26,,1188
2387,8/30/2021 1:54,13,,,788,1173,2987,393,26,,1173
2388,8/30/2021 1:54,13,,,788,1173,2970,395,26,,1173
2389,8/30/2021 1:54,13,,,788,1174,2958,397,26,,1174
2390,8/30/2021 1:54,13,,,788,1169,2938,398,26,,1169
2391,8/30/2021 1:54,13,,,788,1169,2923,400,26,,1169
2392,8/30/2021 1:54,13,,,788,1176,2919,403,26,,1176
2393,8/30/2021 1:54,13,,,788,1175,2902,405,27,,1175
2394,8/30/2021 1:54,13,,,788,1168,2870,407,27,,1168
2395,8/30/2021 1:54,13,,,788,1166,2844,410,27,,1166
2396,8/30/2021 1:54,13,,,788,1169,2831,413,28,,1169
2397,8/30/2021 1:54,13,,,788,1179,2828,417,28,,1179
2398,8/30/2021 1:54,13,,,788,1178,2806,420,28,,1178
2399,8/30/2021 1:54,13,,,788,1176,2782,423,28,,1176
2400,8/30/2021 1:55,13,,,788,1186,2779,427,29,,1186
2401,8/30/2021 1:55,13,,,788,1186,2753,431,30,,1186
2402,8/30/2021 1:55,13,,,788,1183,2728,434,30,,1183
2403,8/30/2021 1:55,13,,,788,1177,2694,437,30,,1177
2404,8/30/2021 1:55,13,,,788,1188,2694,441,30,,1188
2405,8/30/2021 1:55,13,,,788,1182,2664,444,31,,1182
2406,8/30/2021 1:55,13,,,788,1177,2635,447,31,,1177
2407,8/30/2021 1:55,13,,,788,1186,2626,452,32,,1186
2408,8/30/2021 1:55,13,,,788,1193,2617,456,32,,1193
2409,8/30/2021 1:55,13,,,788,1188,2590,459,32,,1188
2410,8/30/2021 1:55,13,,,788,1195,2582,463,33,,1195
2411,8/30/2021 1:55,13,,,788,1193,2562,466,33,,1193
2412,8/30/2021 1:55,13,,,788,1190,2538,469,34,,1190
2413,8/30/2021 1:55,13,,,788,1189,2526,471,34,,1189
2414,8/30/2021 1:55,13,,,776,1344,2732,492,34,,1344
2415,8/30/2021 1:55,13,,,772,1482,2902,511,34,,1482
2416,8/30/2021 1:55,13,,,772,1577,3011,524,35,,1577
2417,8/30/2021 1:55,13,,,772,1602,3017,531,36,,1602
2418,8/30/2021 1:55,13,,,784,1605,3013,533,35,,1605
2419,8/30/2021 1:55,13,,,788,1596,2979,536,36,,1596
2420,8/30/2021 1:56,13,,,788,1592,2955,539,36,,1592
2421,8/30/2021 1:56,13,,,788,1608,2963,543,36,,1608
2422,8/30/2021 1:56,13,,,788,1604,2944,545,37,,1604
2423,8/30/2021 1:56,13,,,788,1603,2932,547,37,,1603
2424,8/30/2021 1:56,13,,,788,1599,2913,549,37,,1599
2425,8/30/2021 1:56,13,,,780,1601,3378,474,37,,1601
2426,8/30/2021 1:56,13,,,760,1548,3337,464,37,,1548
2427,8/30/2021 1:56,13,,,764,1615,3437,470,37,,1615
2428,8/30/2021 1:56,13,,,776,1541,3307,466,37,,1541
2429,8/30/2021 1:56,13,,,772,1574,3364,468,37,,1574
2430,8/30/2021 1:56,13,,,772,1592,3388,470,38,,1592
2431,8/30/2021 1:56,13,,,788,1589,3381,470,37,,1589
2432,8/30/2021 1:56,13,,,788,1580,3378,468,37,,1580
2433,8/30/2021 1:56,13,,,788,1589,3396,468,37,,1589
2434,8/30/2021 1:56,13,,,788,1583,3390,467,37,,1583
2435,8/30/2021 1:56,13,,,788,1589,3404,467,37,,1589
2436,8/30/2021 1:56,13,,,788,1583,3398,466,37,,1583
2437,8/30/2021 1:56,13,,,788,1583,3405,465,36,,1583
2438,8/30/2021 1:56,13,,,788,1582,3411,464,37,,1582
2439,8/30/2021 1:56,13,,,788,1575,3402,463,37,,1575
2440,8/30/2021 1:57,13,,,788,1578,3410,463,37,,1578
2441,8/30/2021 1:57,13,,,792,1585,3431,462,37,,1585
2442,8/30/2021 1:57,13,,,788,1580,3428,461,37,,1580
2443,8/30/2021 1:57,13,,,788,1579,3434,460,37,,1579
2444,8/30/2021 1:57,13,,,788,1586,3457,459,36,,1586
2445,8/30/2021 1:57,13,,,788,1585,3461,458,36,,1585
2446,8/30/2021 1:57,13,,,788,1582,3470,456,36,,1582
2447,8/30/2021 1:57,13,,,788,1582,3478,455,36,,1582
2448,8/30/2021 1:57,13,,,788,1585,3492,454,36,,1585
2449,8/30/2021 1:57,13,,,788,1582,3502,452,36,,1582
2450,8/30/2021 1:57,13,,,788,1577,3505,450,36,,1577
2451,8/30/2021 1:57,13,,,788,1579,3517,449,35,,1579
2452,8/30/2021 1:57,13,,,788,1570,3505,448,34,,1570
2453,8/30/2021 1:57,13,,,788,1577,3528,447,35,,1577
2454,8/30/2021 1:57,13,,,788,1571,3532,445,35,,1571
2455,8/30/2021 1:57,13,,,788,1582,3564,444,35,,1582
2456,8/30/2021 1:57,13,,,788,1567,3546,442,35,,1567
2457,8/30/2021 1:57,13,,,788,1574,3563,442,34,,1574
2458,8/30/2021 1:57,13,,,788,1584,3592,441,34,,1584
2459,8/30/2021 1:57,13,,,792,1577,3585,440,34,,1577
2460,8/30/2021 1:58,13,,,792,1563,3570,438,34,,1563
2461,8/30/2021 1:58,13,,,788,1581,3610,438,34,,1581
2462,8/30/2021 1:58,13,,,788,1570,3601,436,34,,1570
2463,8/30/2021 1:58,13,,,788,1569,3608,435,33,,1569
2464,8/30/2021 1:58,13,,,788,1584,3642,435,33,,1584
2465,8/30/2021 1:58,13,,,788,1566,3617,433,33,,1566
2466,8/30/2021 1:58,13,,,788,1577,3643,433,32,,1577
2467,8/30/2021 1:58,13,,,788,1570,3645,431,33,,1570
2468,8/30/2021 1:58,13,,,788,1573,3651,431,33,,1573
2469,8/30/2021 1:58,13,,,788,1571,3654,430,32,,1571
2470,8/30/2021 1:58,13,,,788,1580,3684,429,33,,1580
2471,8/30/2021 1:58,13,,,788,1573,3676,428,31,,1573
2472,8/30/2021 1:58,13,,,788,1561,3666,426,32,,1561
2473,8/30/2021 1:58,13,,,788,1572,3692,426,32,,1572
2474,8/30/2021 1:58,13,,,788,1569,3702,424,32,,1569
2475,8/30/2021 1:58,13,,,788,1577,3720,424,31,,1577
2476,8/30/2021 1:58,13,,,792,1565,3702,423,31,,1565
2477,8/30/2021 1:58,13,,,788,1561,3719,420,32,,1561
2478,8/30/2021 1:58,13,,,788,1569,3729,421,31,,1569
2479,8/30/2021 1:58,13,,,788,1572,3745,420,31,,1572
2480,8/30/2021 1:59,13,,,788,1565,3737,419,31,,1565
2481,8/30/2021 1:59,13,,,788,1569,3755,418,31,,1569
2482,8/30/2021 1:59,13,,,788,1559,3740,417,31,,1559
2483,8/30/2021 1:59,13,,,788,1566,3757,417,31,,1566
2484,8/30/2021 1:59,13,,,788,1568,3770,416,31,,1568
2485,8/30/2021 1:59,13,,,788,1557,3752,415,31,,1557
2486,8/30/2021 1:59,13,,,788,1559,3767,414,31,,1559
2487,8/30/2021 1:59,13,,,788,1565,3781,414,30,,1565
2488,8/30/2021 1:59,13,,,788,1562,3775,414,31,,1562
2489,8/30/2021 1:59,13,,,788,1557,3781,412,30,,1557
2490,8/30/2021 1:59,13,,,788,1563,3795,412,30,,1563
2491,8/30/2021 1:59,13,,,788,1557,3789,411,30,,1557
2492,8/30/2021 1:59,13,,,788,1569,3819,411,29,,1569
2493,8/30/2021 1:59,13,,,788,1561,3808,410,30,,1561
2494,8/30/2021 1:59,13,,,788,1569,3828,410,29,,1569
2495,8/30/2021 1:59,13,,,788,1560,3816,409,30,,1560
2496,8/30/2021 1:59,13,,,788,1559,3823,408,30,,1559
2497,8/30/2021 1:59,13,,,788,1557,3828,407,30,,1557
2498,8/30/2021 1:59,13,,,788,1566,3848,407,30,,1566
2499,8/30/2021 1:59,13,,,788,1563,3852,406,30,,1563
2500,8/30/2021 2:00,13,,,788,1563,3852,406,29,,1563
2501,8/30/2021 2:00,13,,,788,1563,3860,405,30,,1563
2502,8/30/2021 2:00,13,,,788,1559,3861,404,29,,1559
2503,8/30/2021 2:00,13,,,788,1560,3863,404,30,,1560
2504,8/30/2021 2:00,13,,,788,1567,3880,404,30,,1567
2505,8/30/2021 2:00,13,,,788,1565,3884,403,30,,1565
2506,8/30/2021 2:00,13,,,788,1555,3869,402,29,,1555
2507,8/30/2021 2:00,13,,,788,1535,3699,415,29,,1535
2508,8/30/2021 2:00,13,,,784,1380,3081,448,29,,1380
2509,8/30/2021 2:00,13,,,764,827,2188,378,29,,827
2510,8/30/2021 2:00,12,,,752,830,2208,376,29,830,
2511,8/30/2021 2:00,13,,,752,786,2137,368,29,,786
2512,8/30/2021 2:00,13,,,772,1147,2766,415,29,,1147
2513,8/30/2021 2:00,13,,,768,1299,3023,430,28,,1299
2514,8/30/2021 2:00,13,,,780,1419,3219,441,29,,1419
2515,8/30/2021 2:00,13,,,772,1534,3402,451,28,,1534
2516,8/30/2021 2:00,13,,,772,1581,3476,455,28,,1581
2517,8/30/2021 2:00,13,,,780,1576,3473,454,28,,1576
2518,8/30/2021 2:00,13,,,784,1567,3461,453,28,,1567
2519,8/30/2021 2:00,13,,,788,1579,3478,454,28,,1579
2520,8/30/2021 2:01,13,,,788,1500,3357,447,28,,1500
2521,8/30/2021 2:01,12,,,772,1105,2717,407,28,1105,
2522,8/30/2021 2:01,12,,,744,871,2329,374,28,871,
2523,8/30/2021 2:01,12,,,744,793,2197,361,28,793,
2524,8/30/2021 2:01,12,,,752,703,2046,344,27,703,
2525,8/30/2021 2:01,12,,,752,604,1870,323,27,604,
2526,8/30/2021 2:01,12,,,748,548,1776,309,27,548,
2527,8/30/2021 2:01,12,,,748,484,1658,292,26,484,
2528,8/30/2021 2:01,12,,,744,845,2374,356,26,845,
2529,8/30/2021 2:01,12,,,732,965,2596,372,26,965,
2530,8/30/2021 2:01,12,,,744,1060,2776,382,26,1060,
2531,8/30/2021 2:01,12,,,740,1212,3053,397,26,1212,
2532,8/30/2021 2:01,12,,,740,1326,3252,408,26,1326,
2533,8/30/2021 2:01,12,,,740,1421,3417,416,26,1421,
2534,8/30/2021 2:01,12,,,740,1435,3451,416,25,1435,
2535,8/30/2021 2:01,12,,,752,1438,3458,416,26,1438,
2536,8/30/2021 2:01,12,,,756,1426,3446,414,25,1426,
2537,8/30/2021 2:01,12,,,756,1427,3448,414,25,1427,
2538,8/30/2021 2:01,12,,,756,1424,3440,414,25,1424,
2539,8/30/2021 2:01,12,,,756,1424,3441,414,25,1424,
2540,8/30/2021 2:02,12,,,756,1429,3454,414,25,1429,
2541,8/30/2021 2:02,12,,,756,1431,3458,414,25,1431,
2542,8/30/2021 2:02,12,,,756,1419,3438,413,25,1419,
2543,8/30/2021 2:02,12,,,756,1420,3448,412,25,1420,
2544,8/30/2021 2:02,12,,,756,1428,3458,413,25,1428,
2545,8/30/2021 2:02,12,,,752,1422,3452,412,25,1422,
2546,8/30/2021 2:02,12,,,756,1426,3463,412,25,1426,
2547,8/30/2021 2:02,13,,,752,1452,3508,414,25,,1452
2548,8/30/2021 2:02,13,,,772,1528,3639,420,25,,1528
2549,8/30/2021 2:02,13,,,788,1340,3310,405,25,,1340
2550,8/30/2021 2:02,13,,,780,1070,2831,378,25,,1070
2551,8/30/2021 2:02,13,,,780,964,2643,365,25,,964
2552,8/30/2021 2:02,13,,,788,826,2390,346,25,,826
2553,8/30/2021 2:02,13,,,788,706,2162,327,24,,706
2554,8/30/2021 2:02,13,,,784,640,2040,314,24,,640
2555,8/30/2021 2:02,13,,,788,544,1852,294,23,,544
2556,8/30/2021 2:02,13,,,784,478,1720,278,24,,478
2557,8/30/2021 2:02,13,,,788,612,2029,302,24,,612
2558,8/30/2021 2:02,13,,,764,855,2517,340,24,,855
2559,8/30/2021 2:02,13,,,772,913,2634,347,24,,913
2560,8/30/2021 2:03,13,,,776,1017,2834,359,24,,1017
2561,8/30/2021 2:03,13,,,772,1151,3087,373,24,,1151
2562,8/30/2021 2:03,13,,,772,1264,3294,384,24,,1264
2563,8/30/2021 2:03,13,,,772,1395,3523,396,24,,1395
2564,8/30/2021 2:03,13,,,768,1540,3776,408,24,,1540
2565,8/30/2021 2:03,13,,,772,1207,3170,381,24,,1207
2566,8/30/2021 2:03,13,,,784,1123,3020,372,24,,1123
2567,8/30/2021 2:03,13,,,780,1159,3084,376,24,,1159
2568,8/30/2021 2:03,13,,,788,1173,3113,377,24,,1173
2569,8/30/2021 2:03,13,,,788,1164,3096,376,24,,1164
2570,8/30/2021 2:03,13,,,788,1183,3132,378,24,,1183
2571,8/30/2021 2:03,13,,,788,1163,3094,376,24,,1163
2572,8/30/2021 2:03,13,,,788,1159,3093,375,24,,1159
2573,8/30/2021 2:03,13,,,784,1063,2914,365,22,,1063
2574,8/30/2021 2:03,12,,,764,1028,2849,361,24,1028,
2575,8/30/2021 2:03,12,,,752,1011,2825,358,23,1011,
2576,8/30/2021 2:03,12,,,744,1044,2902,360,24,1044,
2577,8/30/2021 2:03,12,,,752,1045,2913,359,22,1045,
2578,8/30/2021 2:03,12,,,756,1039,2913,357,23,1039,
2579,8/30/2021 2:03,12,,,756,1045,2928,357,23,1045,
2580,8/30/2021 2:04,12,,,752,1037,2922,355,23,1037,
2581,8/30/2021 2:04,12,,,752,1046,2947,355,23,1046,
2582,8/30/2021 2:04,13,,,756,1112,3082,361,23,,1112
2583,8/30/2021 2:04,13,,,780,1153,3161,365,23,,1153
2584,8/30/2021 2:04,13,,,784,1162,3176,366,23,,1162
2585,8/30/2021 2:04,13,,,788,1152,3157,365,23,,1152
2586,8/30/2021 2:04,13,,,788,1160,3172,366,23,,1160
2587,8/30/2021 2:04,13,,,788,1167,3182,367,23,,1167
2588,8/30/2021 2:04,13,,,788,1143,3134,365,23,,1143
2589,8/30/2021 2:04,13,,,788,1100,3057,360,23,,1100
2590,8/30/2021 2:04,12,,,756,1016,2896,351,23,1016,
2591,8/30/2021 2:04,12,,,748,1032,2934,352,23,1032,
2592,8/30/2021 2:04,12,,,752,1036,2946,352,23,1036,
2593,8/30/2021 2:04,12,,,756,1031,2940,351,23,1031,
2594,8/30/2021 2:04,12,,,756,1030,2943,350,23,1030,
2595,8/30/2021 2:04,12,,,752,1029,2949,349,22,1029,
2596,8/30/2021 2:04,12,,,752,1041,2976,350,22,1041,
2597,8/30/2021 2:04,12,,,756,1038,2975,349,23,1038,
2598,8/30/2021 2:04,12,,,756,1035,2976,348,22,1035,
2599,8/30/2021 2:04,12,,,756,1038,2984,348,22,1038,
